,Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
0,GOTERM_CC_5,GO:0070062~extracellular exosome,150,16.62971175166297,3.720703156522683e-05,"SEMA5A, TXN1, STEAP4, ACSM1, SERPINE1, SYAP1, CALML3, PLOD2, TM7SF3, ICAM1, DOCK10, C4A, ARHGDIB, TNFSF10, DAG1, CPNE3, HMCN1, KRT6B, KRT6A, PPFIA2, HIST1H2AB, SLC38A1, PCOLCE, RNASE4, PDZK1, NCCRP1, 4931406C07RIK, DSG1A, SMO, SCNN1A, CHIL1, S100A6, COL8A1, SERPING1, MASP2, TAGLN2, PHIP, IL6ST, EZR, FKBP4, H2-D1, DSC2, KPRP, FBLN7, CFH, LYZ2, LYZ1, RHOBTB3, TACSTD2, PCDH15, LTBP2, UMOD, LIN7C, RTN4, DPP4, C3, SEC14L3, RACGAP1, PDCD10, FIGNL1, PRKAR2A, ESD, SERPINH1, ATP6V1H, ST3GAL6, SLAMF1, YES1, KIRREL, GOT2, DNAJC11, SERPINA3N, CP, FIBP, MOB1A, NAT8, PTPRC, FXYD3, CPD, LCN2, DYNLRB2, TGFBI, FBN1, UBE2M, DDR1, ITGB1, ARF3, ROBO2, SLC35F6, CLEC14A, PRSS23, RAB22A, PTPRG, HEBP1, PTBP1, SERPINA1B, LASP1, TIMP2, TIMP3, TMEM109, CTSF, CTSE, YWHAG, DSP, CD53, ANXA1, GLRX3, BGN, LSR, PTGR2, SERPINB5, ACTA2, DDAH1, TAX1BP1, 2310030G06RIK, ANGPTL1, CD44, CRP, C1QA, H2-Q6, H2-Q7, GNAI3, CAPG, H2-Q2, GNA13, GNA14, SCEL, EPCAM, FLNB, STX3, BID, SIAE, LAIR1, CLASP1, CD209E, C1RA, CYP4A31, TXNRD1, ERAP1, CMTM6, KRT13, ATP2B2, PLXDC2, FAM213A, MPP6, TMEM59, GATM, IGLL1, SSBP1, TPT1, SNTB2",629,2674,15239,1.359050766195823,0.0208757990434396,0.0210963868974836,0.0210963868974836
1,GOTERM_CC_5,GO:0009897~external side of plasma membrane,28,3.104212860310421,0.0008850499537130915,"ITGB1, HTR2C, CLEC14A, IL2RG, ICAM1, KLRB1B, SLAMF1, CCR2, PDGFRA, IGH-VJ558, ANXA1, KLRA7, TRPV1, OSMR, P2RX7, CD24A, CD200R4, PTPRC, IGLL1, CR1L, SCNN1A, IL6ST, MS4A2, FCGR2B, TLR4, CLEC2D, CD44, H2-D1",629,340,15239,1.9951931169924249,0.394708745396511,0.2509116618776614,0.2509116618776614
2,GOTERM_CC_5,GO:0044432~endoplasmic reticulum part,62,6.873614190687362,0.0016664573800377,"ERO1LB, EDA, PIGT, GPAA1, LPCAT1, CYP3A11, ZDHHC6, MIA3, PLOD2, CYP2B19, CYP2C38, HHAT, TMEM43, TMED3, CYP1B1, TMEM109, WLS, PCYT1A, UGT1A1, KCND2, WNT5A, ELOVL7, CH25H, IGTP, FKBP9, FKBP4, TLR3, H2-D1, CYP4A12A, LMAN2L, WRB, LYZ2, H2-Q6, RPN1, H2-Q7, LYZ1, ATP10D, H2-Q2, RTN4, SCFD1, PLN, CYP2C54, NTF3, VTI1A, SERPINH1, EMC7, HSD3B2, ERAP1, IRGM2, FMO2, MBOAT4, CYP2C29, FMO5, KTN1, NAT8, FXYD3, VAPB, REEP3, POMK, STT3A, ATP13A4, PI4KB",629,1010,15239,1.4872231579278754,0.6115805678300683,0.3149604448271309,0.3149604448271309
3,GOTERM_CC_5,GO:0031618~nuclear pericentric heterochromatin,4,0.4434589800443459,0.0048562369018404,"CBX3, ESCO2, IKZF1, CENPA",629,9,15239,10.767708885355946,0.9367204988405904,0.5759517155391863,0.5759517155391863
4,GOTERM_CC_5,GO:0070971~endoplasmic reticulum exit site,5,0.5543237250554324,0.0067537790122452,"H2-Q6, H2-Q7, H2-Q2, MIA3, H2-D1",629,19,15239,6.375617103171282,0.9785575495628688,0.5759517155391863,0.5759517155391863
5,GOTERM_CC_5,GO:0005789~endoplasmic reticulum membrane,53,5.875831485587583,0.0069562753907799,"ERO1LB, EDA, PIGT, GPAA1, LPCAT1, CYP3A11, ZDHHC6, MIA3, PLOD2, CYP2B19, CYP2C38, HHAT, TMED3, CYP1B1, TMEM109, WLS, PCYT1A, UGT1A1, ELOVL7, CH25H, IGTP, FKBP9, FKBP4, TLR3, H2-D1, CYP4A12A, LMAN2L, WRB, RPN1, H2-Q7, ATP10D, RTN4, SCFD1, PLN, CYP2C54, VTI1A, EMC7, HSD3B2, ERAP1, IRGM2, FMO2, MBOAT4, CYP2C29, FMO5, KTN1, NAT8, FXYD3, VAPB, REEP3, POMK, STT3A, ATP13A4, PI4KB",629,891,15239,1.441132754858245,0.9808985417590876,0.5759517155391863,0.5759517155391863
6,GOTERM_CC_5,GO:0001533~cornified envelope,8,0.8869179600886918,0.0071105150066566,"DSP, LCE1A1, ANXA1, LCE1A2, SPRR2A1, LCE1I, SPRR1A, SPRR2D",629,55,15239,3.5239774533892185,0.9825089142924298,0.5759517155391863,0.5759517155391863
7,GOTERM_CC_5,GO:0005794~Golgi apparatus,73,8.093126385809313,0.0099286247328235,"ARF3, EHF, STEAP4, GALNT13, GDI1, PDE3B, SYAP1, LPCAT1, MIA3, LITAF, BICD1, SERPINA1B, CCDC91, TMEM43, TMED3, AP3S2, NEO1, WLS, ENTPD4, ESCO2, FNDC3A, IL17RD, HAUS2, BACE2, SMO, KAT6A, GSAP, RAB38, STEAP2, RNF122, CD44, H2-D1, SRCAP, LMAN2L, LYZ2, H2-Q6, H2-Q7, LYZ1, SDC3, RHOBTB3, GNAI3, H2-Q2, UMOD, ZC3HAV1, CRHR1, DPP4, SCFD1, MAN2A2, CUX1, PDCD10, STX6, GCNT2, VTI1A, ST3GAL6, GBP2, CLASP1, OSBPL9, SLC35A4, YES1, IRGM2, B3GALT5, TMEM59, CLCN5, CENPF, NAT8, VAPB, CPD, MPLKIP, GPR107, CHPT1, PI4KB, TGFBI, TNRC6A",629,1331,15239,1.3287724901725873,0.996509336130427,0.7036912779388663,0.7036912779388663
8,GOTERM_CC_5,GO:0030424~axon,36,3.9911308203991127,0.0123330049725705,"TXN1, ROBO2, DOCK7, SDC3, ADRB2, HIF1A, C4A, MAPK8, CALCR, KIF5B, STX6, IGF2BP1, DAG1, VTI1A, SPOCK1, AP3S2, STX3, SYNPO, NDEL1, PDGFRA, SLC38A1, DTNA, CADM2, NPY1R, HTR1A, OPRK1, KLHL24, SYP, USH2A, UHMK1, TPX2, CREB1, SMO, NFIB, TMEM57, FKBP4",629,570,15239,1.530148104761108,0.999120619502096,0.7769793132719418,0.7769793132719418
9,GOTERM_CC_5,GO:0045121~membrane raft,24,2.6607538802660757,0.014278685995285,"ITGB1, KIRREL, KCND2, GNAI3, UMOD, ATP1A2, ATP2B2, ADRB2, PDZK1, ICAM1, DPP4, CD24A, PTPRC, EDNRB, SMO, PRKAR2A, DAG1, SERPINH1, MS4A2, EZR, FCGR2B, TLR4, GPM6B, H2-D1",629,341,15239,1.7051503806722024,0.999712524050422,0.8096014959326638,0.8096014959326638
