,Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
0,GOTERM_CC_5,GO:0015629~actin cytoskeleton,44,5.146198830409357,1.979025435042829e-08,"PLEKHH2, AHNAK, FHOD1, IQGAP1, FGD4, AKAP13, LIMA1, BAIAP2L1, SH3PXD2B, CTNNA1, TNNI3, FLNC, PDLIM5, SPTBN1, PDLIM7, MYBPC2, VCAM1, MYO10, ACTN1, TPM2, TPM1, NFATC2, TSC1, PTPN11, SORBS1, CDC42BPA, ENAH, MYLPF, MYO1E, KRT19, CTTN, PEAK1, TNNT2, STK17B, TNNT3, SPECC1L, NOX4, ARHGEF2, NF2, UTRN, MYH4, DBN1, VCL, RAI14",566,457,15239,2.5922477982850207,9.895078303401306e-06,9.895127175214146e-06,9.558692851256864e-06
1,GOTERM_CC_5,GO:0005925~focal adhesion,39,4.56140350877193,5.8708321390856384e-08,"LRP1, AHNAK, TNC, HSPB1, IQGAP1, EFNB2, PDLIM1, LIMA1, CNN1, GJA1, NCSTN, CTNNA1, ANXA6, ITGAV, FLNC, PDLIM7, FZD2, ACTN1, ADAM10, MSN, SORBS2, KIF22, SORBS1, DNM2, ENAH, DAB2, MMP14, PTPRC, CTTN, FES, PEAK1, CDH13, NOX4, ITGA5, ARHGEF2, TLN1, CD44, VCL, PLEC",566,391,15239,2.685516886121479,2.9353730745751427e-05,1.4677080347714097e-05,1.4178059615891817e-05
2,GOTERM_CC_5,GO:0048471~perinuclear region of cytoplasm,55,6.432748538011696,3.903085918200277e-07,"IGHM, CDKN1A, CSF1, BUB1B, LAMC2, PTPN22, ZFYVE1, TNFSF13B, AKAP13, MYC, ANXA6, CTLA4, INSL3, CDK5RAP2, ADAM10, TSC1, ANK2, DNM2, OAS2, RNF207, CDH13, SYNC, DBN1, PLEC, LRP1, REP15, IGHMBP2, GSKIP, AKAP5, KALRN, THBS3, NEURL1A, DNAJB6, VPS53, LMNA, STX6, CCL2, VDR, STAT1, OSBPL3, MX1, EIF2AK2, MSN, LAMB1, SORBS2, INHBA, DAB2, P2RX4, SYT11, SERHL, BCL3, NOX4, NF2, NFKBIE, FGFR1",566,709,15239,2.0886058600427617,0.0001951352926068406,6.50514319700046e-05,6.283968328302445e-05
3,GOTERM_CC_5,GO:0070062~extracellular exosome,139,16.257309941520468,1.612789530008068e-05,"CPNE8, CSF1, GDA, COL12A1, SERPINE1, HP, PLOD2, PLAT, METRNL, ANTXR1, ENO3, SMC2, COMP, DOCK10, GJA1, BAIAP2L1, CDK5RAP2, TOR3A, IGFBP3, ACTN1, IGFBP2, ARMC9, ADAM10, ACSL4, TIAM2, CARHSP1, CLDN3, SMO, CCNY, ADAM15, CHMP4C, UTRN, TLN1, S100A9, VCL, KPNB1, PLBD2, CFB, S100A8, CFI, NPR3, IQGAP1, RASAL3, FBLN2, PPL, KALRN, KNG1, C3, NCSTN, HIST1H3A, APOM, CYB5R3, PDCD10, ST3GAL6, MAP4, PCK1, A2M, SPTBN1, VCAM1, GREB1, FN1, MSN, CP, 5330417C22RIK, EFNA1, BST2, BST1, DAB2, COL1A2, PTPRC, COL5A1, CILP, FAM151A, LCN2, SERINC2, DDR1, LAD1, SLC44A2, HSPB1, LAMC1, DMKN, PRSS23, AKR1B8, WISP2, IL18BP, TIMP2, ANXA6, ITGAV, CD37, ANXA8, TIMP1, A4GALT, CTBS, GAL3ST4, ARHGEF12, MYOF, LSR, RHOF, WNT9A, IQCG, DNM2, PLSCR1, PSMA3, TMEM8, CTTN, IL1B, CDH13, ANGPTL2, PMP2, DOCK2, MS4A1, CD44, PLEC, OTUB1, LAMA5, AHNAK, URM1, LAMA4, PRELP, LRP2, SBSN, THBS1, GNA14, RAB23, NCAM1, CD55, LAMB1, CDC42BPA, SOD3, TSPAN15, MYO1E, KRT19, P2RX4, LRG1, NAGK, SAA1, TRIM36, SAA2, AGRP",566,2674,15239,1.3995661665402477,0.0080315857499942,0.00201598691251,0.0019474433574847
4,GOTERM_CC_5,GO:0005856~cytoskeleton,108,12.63157894736842,8.919018284393837e-05,"TSKS, FHOD1, GJA1, BAIAP2L1, RPS6KA2, MYC, CSPP1, CDK5RAP2, ACTN1, TPM2, TPM1, ANK2, TSC1, MID1, ZW10, SPECC1L, PKP2, KIF20A, UTRN, RIN1, TLN1, S100A9, VCL, S100A8, RAI14, INTU, IQGAP1, DDX60, PPL, KALRN, CNN1, MAP4, SPTBN1, VCAM1, RCC2, KLHL22, MSN, NFATC2, IFFO2, NFATC4, MYLPF, DNMBP, FES, CAPRIN2, NOX4, NF2, NES, BCL2L1, SPEF2, HSPB1, MYOM2, AKAP13, SH3PXD2B, ENC1, KIF1B, LRRC48, MYBPC2, WIPI1, RHOF, KIF22, IQCG, DNM2, ENAH, CTTN, PEAK1, TNNT2, TNNT3, EFHC1, ARHGEF2, MYH4, SYNC, DOCK2, DBN1, SDCCAG8, PLEC, CLRN1, PLEKHH2, AHNAK, AKAP5, FGD2, RELB, PDLIM1, FGD4, LIMA1, LMNA, POC1A, CTNNA1, TNNI3, FLNC, PDLIM5, PDLIM7, SEPT10, MYO10, PTPN11, SORBS2, SORBS1, CDC42BPA, RPGRIP1, MYO1E, KRT19, RSPH1, STK17B, SAA1, CEP162, TRIM36, SAA2, B9D1, FILIP1",566,2032,15239,1.431001502462369,0.0436172503015704,0.0074488989882466,0.0071956364226462
5,GOTERM_CC_5,GO:0030175~filopodium,14,1.6374269005847957,8.938678785896022e-05,"VCAM1, CXADR, MYO10, OSBPL3, MSN, AKAP5, ANTXR1, TIAM2, ENAH, FGD4, ITGAV, NF2, UTRN, DBN1",566,101,15239,3.7320435223734383,0.043711268897588,0.0074488989882466,0.0071956364226462
6,GOTERM_CC_5,GO:0005605~basal lamina,7,0.8187134502923977,0.00011356145411361189,"LAMA5, LAMA4, FN1, COL4A5, LAMB1, LAMC2, LAMC1",566,22,15239,8.566736267266302,0.0552018303147375,0.0079489480564753,0.0076786838225552
7,GOTERM_CC_5,GO:0043292~contractile fiber,22,2.5730994152046787,0.0001271831689036059,"AHNAK, ACTN1, TPM2, TPM1, HSPB1, SORBS2, ANK2, MYOM2, GJA1, KRT19, DNAJB6, TNNT2, TNNT3, ANKRD1, TNNI3, FLNC, PDLIM5, MYH4, SYNC, SPTBN1, VCL, PLEC",566,229,15239,2.586587868594442,0.0616156214536662,0.0079489480564753,0.0076786838225552
8,GOTERM_CC_5,GO:0044449~contractile fiber part,20,2.3391812865497075,0.0002766008044844741,"AHNAK, ACTN1, TPM2, TPM1, HSPB1, SORBS2, ANK2, MYOM2, KRT19, DNAJB6, TNNT2, TNNT3, ANKRD1, TNNI3, FLNC, PDLIM5, MYH4, SYNC, SPTBN1, VCL",566,208,15239,2.5888488719760803,0.1291796083678285,0.0153667113602485,0.0148442431740001
9,GOTERM_CC_5,GO:0031527~filopodium membrane,6,0.7017543859649122,0.00039463266760881286,"MYO10, MSN, ITGAV, AKAP5, UTRN, ANTXR1",566,18,15239,8.97467608951708,0.1791010656573332,0.0179885885903917,0.0173769765783184
